,GAGE_ID,Porosity,GLHYMPS_Shape_Area
43567,09163500,0.09000000357627869,12257310393.101145
43574,09163500,0.2800000011920929,1620176049.8236337
46853,09169500,0.009999999776482582,49068159.681842856
46854,09169500,0.27000001072883606,110000987.65170272
46855,09169500,0.1899999976158142,8488690548.2571125
46861,09169500,0.09000000357627869,104494525.46391173
46868,09169500,0.11999999731779099,237480437.28228778
46871,09169500,0.2199999988079071,1378998361.7256627
47164,09171100,0.2199999988079071,1486099513.4358578
47165,09171100,0.1899999976158142,10813812790.17968
47167,09171100,0.09000000357627869,104494525.46391176
47175,09171100,0.009999999776482582,49068159.68184286
47182,09171100,0.27000001072883606,130872735.86436276
47319,09171100,0.11999999731779099,237480437.28228778
47497,09217000,0.1899999976158142,11118960666.817404
47498,09217000,0.009999999776482582,3098661741.7812576
47499,09217000,0.2199999988079071,6176210255.026175
47504,09217000,0.27000001072883606,1601746111.003438
47510,09217000,0.11999999731779099,13094774576.685415
47519,09217000,0.05999999865889549,519924728.64378905
48605,09217000,0.09000000357627869,16461077.170913551
48832,09217000,0.2800000011920929,8518533.736048263
49377,09234500,0.1899999976158142,15968514075.371418
49381,09234500,0.2199999988079071,9027871154.822765
49383,09234500,0.27000001072883606,2555649123.5988965
49385,09234500,0.11999999731779099,18377891606.113617
49390,09234500,0.009999999776482582,3099809189.6540165
49440,09234500,0.05999999865889549,608735499.546192
50247,09234500,0.09000000357627869,16461077.170913551
50406,09234500,0.2800000011920929,141566141.54670244
52097,09302000,0.1899999976158142,8381107396.591867
52098,09302000,0.27000001072883606,1113891064.5579584
52100,09302000,0.05999999865889549,97031877.21559493
52109,09302000,0.2199999988079071,4244627001.0260124
52111,09302000,0.09000000357627869,320272283.23322314
52112,09302000,0.11999999731779099,5143158624.879624
52976,09371492,0.27000001072883606,72463891.86598265
52977,09371492,0.1899999976158142,3480526630.745795
52978,09371492,0.2199999988079071,61679984.06144999
52979,09371492,0.009999999776482582,50265476.42084408
52982,09371492,0.2800000011920929,5053556.88949331
52992,09371520,0.1899999976158142,3941212529.2908993
52993,09371520,0.27000001072883606,108169521.10895306
52994,09371520,0.2800000011920929,5053556.88949331
52995,09371520,0.2199999988079071,258701340.00875434
52998,09371520,0.009999999776482582,50265476.42084408
53022,09406000,0.09000000357627869,170722186.52159595
53024,09406000,0.1899999976158142,2482026261.2829947
53027,09406000,0.27000001072883606,410858164.3135562
53028,09406000,0.11999999731779099,279077815.81755716
53030,09406000,0.2199999988079071,262369418.91648418
53052,09406000,0.05999999865889549,463139798.8909929
53162,10129900,0.11999999731779099,9006975.307717552
53166,10129900,0.09000000357627869,159113263.2020788
53167,10129900,0.2199999988079071,61398256.423684806
53174,10129900,0.05999999865889549,3147941.78843645
53177,10129900,0.27000001072883606,9280976.542319603
53192,10133800,0.11999999731779099,67667056.96628976
53193,10133800,0.2199999988079071,75393031.77316071
53194,10133800,0.27000001072883606,27840824.761768334
53197,10133800,0.05999999865889549,21360774.413147166
53203,10133800,0.1899999976158142,274360241.4694921
53204,10133800,0.09000000357627869,186062191.13287967
53221,10133800,0.009999999776482582,1377144.1980217686
53251,10261500,0.009999999776482582,993669918.8248229
53260,10261500,0.05999999865889549,110068414.81514786
53262,10261500,0.09000000357627869,95624099.62531629
53266,10261500,0.2199999988079071,55148134132.73041
53276,10261500,0.27000001072883606,115340603.59614083
53287,10301500,0.009999999776482582,25851109971.232037
53288,10301500,0.2199999988079071,6100312920.03298
53289,10301500,0.09000000357627869,3530138568.9555907
53302,10301500,0.27000001072883606,475268991.5644987
53381,10301500,0.1899999976158142,73782094.07523814
53792,10301500,0.05999999865889549,2166060.585005587
53906,10343500,0.09000000357627869,188263058.55665138
53907,10343500,0.2199999988079071,94224880.39606513
53908,10348200,0.2199999988079071,1345021669.8598692
53910,10348200,0.09000000357627869,1898688832.8875666
53912,10348200,0.009999999776482582,24808568765.010727
53939,10348200,0.1899999976158142,71798372.12937622
53982,10348200,0.27000001072883606,35943576.09341292
54117,10351650,0.009999999776482582,24896352582.459988
54119,10351650,0.27000001072883606,280910643.45067376
54120,10351650,0.09000000357627869,3652811387.1315217
54139,10351650,0.2199999988079071,13324758603.291899
54370,10351650,0.1899999976158142,71798372.12937623
54483,10351700,0.09000000357627869,3672576724.5057297
54486,10351700,0.009999999776482582,24897729527.180885
54489,10351700,0.2199999988079071,13312755251.270218
54526,10351700,0.27000001072883606,137325130.537736
54635,10351700,0.1899999976158142,71798372.12937623
54838,11044000,0.11999999731779099,231115988.48874682
54839,11044000,0.009999999776482582,5960156725.347446
54840,11044000,0.2199999988079071,1090768174.6911976
54850,11044000,0.09000000357627869,8975999.777128635
54864,11044000,0.27000001072883606,49147908.616473064
54912,11074000,0.009999999776482582,3296100672.797659
54913,11074000,0.11999999731779099,308380528.0816684
54914,11074000,0.2199999988079071,56420335997.08857
54918,11074000,0.27000001072883606,395327130.148106
54928,11074000,0.1899999976158142,322966332.9387603
54929,11074000,0.09000000357627869,106241808.15935709
54973,11074000,0.05999999865889549,126722872.20647386
55096,11111500,0.1899999976158142,617946794.2669101
55097,11111500,0.27000001072883606,22277372.446501616
55101,11176900,0.27000001072883606,474020910.8503411
55102,11176900,0.1899999976158142,870843234.7704154
55107,11176900,0.2199999988079071,211912954.24120945
55138,11176900,0.009999999776482582,1204201369.1426249
55159,11187000,0.2199999988079071,71654572.26829949
55178,11187000,0.09000000357627869,45369187.06306025
55181,11187000,0.009999999776482582,26523190114.942616
55225,11187000,0.27000001072883606,3388158.8716891874
55273,11187000,0.05999999865889549,859455.154140634
55276,11203580,0.009999999776482582,23995415787.98651
55279,11204100,0.009999999776482582,24097624851.287598
55286,11204900,0.009999999776482582,24295980530.926445
55293,11204900,0.2199999988079071,39991130416.1979
55304,11204900,0.09000000357627869,3342929.355005756
55309,11209900,0.2199999988079071,15272956.789317481
55311,11209900,0.009999999776482582,26425109803.423595
55320,11209900,0.05999999865889549,1708841.1200348502
55328,11209900,0.09000000357627869,14020874.266872073
55338,11209900,0.27000001072883606,6484209.674386757
55355,11210950,0.009999999776482582,26533320590.453014
55356,11210950,0.09000000357627869,14020874.266872073
55358,11210950,0.2199999988079071,39966449236.962204
55363,11210950,0.05999999865889549,4017869.1693758694
55372,11210950,0.27000001072883606,6484209.674386757
55414,11251000,0.09000000357627869,618442311.2307222
55417,11251000,0.2199999988079071,40541830500.78128
55420,11251000,0.009999999776482582,26675299133.317463
55608,11251000,0.11999999731779099,2112261.3910912992
55649,11251000,0.05999999865889549,9282866.660761584
55654,11257500,0.009999999776482582,24053590569.651184
55659,11261500,0.009999999776482582,27551217042.891026
55661,11261500,0.2199999988079071,41258735964.49071
55667,11261500,0.09000000357627869,1485643106.7860043
55703,11261500,0.11999999731779099,3374860261.3054647
55830,11261500,0.05999999865889549,17988764.577673
55988,11261500,0.1899999976158142,126884195.93147339
56017,11261500,0.27000001072883606,614771986.2570449
56265,11274538,0.27000001072883606,11145236.144614385
56266,11274538,0.1899999976158142,754646215.4631461
56267,11274538,0.009999999776482582,827434928.2004436
56270,11274538,0.2199999988079071,39939839187.45378
56287,11276500,0.2199999988079071,128928801.93351309
56289,11276500,0.05999999865889549,2005807.618630145
56292,11276500,0.11999999731779099,25807006.02390246
56293,11276500,0.009999999776482582,24365553306.0025
56315,11276500,0.09000000357627869,182783280.45303005
56384,11276600,0.2199999988079071,145537776.36510426
56385,11276600,0.09000000357627869,185324913.06109363
56388,11276600,0.009999999776482582,24367449726.32496
56421,11276600,0.11999999731779099,25807006.02390246
56423,11276600,0.05999999865889549,2005807.618630145
56485,11289650,0.009999999776482582,24835108186.782806
56486,11289650,0.09000000357627869,1462372239.0969856
56487,11289650,0.2199999988079071,264372233.81894895
56497,11289650,0.05999999865889549,24819628.284618296
56514,11289650,0.11999999731779099,2764605476.548166
56528,11289650,0.27000001072883606,13995028.179667845
56547,11289650,0.1899999976158142,17966239.555274658
56700,11302000,0.09000000357627869,2536174755.4548554
56701,11302000,0.009999999776482582,24427347836.828667
56706,11302000,0.2199999988079071,40600472.68994572
56708,11302000,0.11999999731779099,2943069927.809972
56746,11302000,0.05999999865889549,33454953.698154896
56793,11302000,0.27000001072883606,13995028.179667845
56821,11303000,0.2199999988079071,39986880566.31031
56822,11303000,0.009999999776482582,24427347836.828667
56823,11303000,0.27000001072883606,1770143264.0502553
56824,11303000,0.11999999731779099,2943069927.809972
56825,11303000,0.09000000357627869,2473391083.50328
56833,11303000,0.05999999865889549,33454953.698154893
56948,11308900,0.009999999776482582,24067273147.774025
56949,11308900,0.09000000357627869,932175496.0372466
56952,11308900,0.11999999731779099,2861655466.9327292
56955,11308900,0.2199999988079071,22375149.15394657
56959,11308900,0.05999999865889549,7105580.340115116
56962,11308900,0.27000001072883606,7263247.61612699
56996,11319500,0.09000000357627869,1293904033.272946
56998,11319500,0.2199999988079071,17403801.690171547
57009,11319500,0.27000001072883606,2270650.0743994615
57010,11319500,0.009999999776482582,24129535183.415234
57031,11319500,0.11999999731779099,2590974030.83434
57041,11325500,0.09000000357627869,1721207821.4615126
57044,11325500,0.2199999988079071,39999768115.27679
57046,11325500,0.11999999731779099,2946582457.11643
57048,11325500,0.27000001072883606,1625685635.985084
57050,11325500,0.009999999776482582,24146982865.956917
57055,11325500,0.1899999976158142,124676229.08199465
57116,11342000,0.009999999776482582,1334513905.9258356
57117,11342000,0.09000000357627869,700368785.0867975
57118,11342000,0.1899999976158142,1345830476.5689542
57120,11342000,0.2199999988079071,715892655.6753935
57139,11342000,0.11999999731779099,60464097.097736716
57159,11342000,0.05999999865889549,2251874.8492943984
57164,11381500,0.2199999988079071,5576310.016667645
57165,11381500,0.009999999776482582,400979.0863765864
57167,11381500,0.09000000357627869,7223676208.417881
57169,11381500,0.1899999976158142,4547274.584820786
57175,11381500,0.27000001072883606,330878857.14111745
57176,11383500,0.09000000357627869,7144051915.900095
57180,11383500,0.2199999988079071,4343012.769370125
57181,11383500,0.1899999976158142,2668087.721750713
57191,11388000,0.2199999988079071,40074581991.54999
57192,11388000,0.009999999776482582,2539217157.9536467
57194,11388000,0.09000000357627869,12511297.876383653
57198,11388000,0.27000001072883606,559581337.4483862
57199,11388000,0.1899999976158142,11720694782.810324
57248,11390000,0.09000000357627869,3762779220.3401732
57251,11390000,0.009999999776482582,41687396.06231518
57252,11390000,0.11999999731779099,5239019.854006425
57255,11390000,0.1899999976158142,17757506.98432938
57262,11390000,0.2199999988079071,1072389.3023448728
57266,11390000,0.27000001072883606,2351567.1099170647
57268,11390500,0.27000001072883606,3980055167.4846168
57269,11390500,0.009999999776482582,4805161293.903567
57270,11390500,0.1899999976158142,14743670370.503876
57280,11390500,0.09000000357627869,28166260074.441196
57295,11390500,0.2199999988079071,43198449592.511215
57311,11390500,0.11999999731779099,4431974891.551948
57447,11390500,0.05999999865889549,24411022.40601702
58066,11394500,0.2199999988079071,844659678.5634449
58067,11394500,0.09000000357627869,2525395648.5028324
58080,11394500,0.009999999776482582,2199419049.930993
58099,11394500,0.11999999731779099,675611329.2355568
58226,11404500,0.009999999776482582,1737895541.3193667
58227,11404500,0.1899999976158142,275869000.890641
58228,11404500,0.09000000357627869,9394723077.827932
58232,11404500,0.2199999988079071,500542797.20291287
58251,11404500,0.11999999731779099,880155093.1139737
58307,11404500,0.27000001072883606,13533301.269382652
58438,11405300,0.09000000357627869,3814602728.5946827
58440,11405300,0.009999999776482582,506935317.5675509
58447,11405300,0.11999999731779099,29136146.76244547
58453,11405300,0.2199999988079071,2132444.3933665636
58462,11407000,0.2199999988079071,1382635130.8415027
58463,11407000,0.09000000357627869,12280527108.454834
58466,11407000,0.009999999776482582,3168188773.940643
58481,11407000,0.11999999731779099,1036522862.2342837
58506,11407000,0.27000001072883606,229542759.5580762
58616,11407000,0.1899999976158142,309238325.0211314
58884,11427000,0.2199999988079071,2145660.1189409937
58885,11427000,0.09000000357627869,567330774.9307498
58886,11427000,0.11999999731779099,1610547838.728916
58887,11427000,0.009999999776482582,505322582.2318814
58898,11427000,0.1899999976158142,83892708.04252592
58929,11446500,0.11999999731779099,2116466646.0804167
58930,11446500,0.09000000357627869,3238958815.2969785
58932,11446500,0.1899999976158142,206330424.149556
58936,11446500,0.27000001072883606,1792779782.9007714
58940,11446500,0.009999999776482582,25188196055.086647
58952,11446500,0.2199999988079071,40244752507.7215
59094,11454000,0.1899999976158142,10751713939.114916
59095,11454000,0.2199999988079071,147498782.89235103
59098,11454000,0.09000000357627869,745205096.7818906
59100,11454000,0.009999999776482582,501591551.12361836
59113,11454000,0.27000001072883606,16097434.499016918
59153,11454000,0.11999999731779099,10166364.571938898
59185,11462500,0.009999999776482582,14489860.059324078
59186,11462500,0.1899999976158142,15114851673.371798
59188,11462500,0.2199999988079071,141024969.375441
59190,11462500,0.27000001072883606,71590972.18317394
59208,11463980,0.1899999976158142,15353706043.374725
59209,11463980,0.009999999776482582,564609994.875917
59210,11463980,0.2199999988079071,469183427.9200456
59218,11463980,0.27000001072883606,163487255.4325335
59219,11463980,0.09000000357627869,213624172.00805053
59290,11464000,0.2199999988079071,469183427.9200455
59291,11464000,0.009999999776482582,564609994.8759171
59292,11464000,0.09000000357627869,213624172.00805053
59295,11464000,0.27000001072883606,163487255.4325335
59296,11464000,0.1899999976158142,15353706043.374727
59372,11467000,0.1899999976158142,15889849231.852837
59373,11467000,0.009999999776482582,1009561848.5946412
59383,11467000,0.27000001072883606,394743334.97750914
59385,11467000,0.09000000357627869,629338173.7647756
59386,11467000,0.2199999988079071,494289786.5024466
59525,11467600,0.1899999976158142,5951485962.219491
59526,11467600,0.009999999776482582,70436560.6106471
59533,11470500,0.009999999776482582,2576259954.360942
59534,11470500,0.2199999988079071,20317796.888856605
59535,11470500,0.1899999976158142,1182012819.3921854
59559,11477000,0.009999999776482582,3131624278.458113
59560,11477000,0.1899999976158142,17770166776.724297
59587,11477000,0.2199999988079071,162747900.45453703
59626,11477000,0.27000001072883606,15533567.929861067
59690,11480500,0.009999999776482582,1708153176.9818218
59691,11480500,0.2199999988079071,4771742.709416533
59692,11480500,0.1899999976158142,9163039953.211212
59694,11501000,0.09000000357627869,7787649059.845532
59695,11501000,0.2800000011920929,198053620.73634955
59698,11501000,0.1899999976158142,355024101.3552642
59751,11501000,0.15000000596046448,134927508.31714228
59757,11501000,0.2199999988079071,50122590.88639968
59937,11507500,0.09000000357627869,13315910514.71906
59941,11507500,0.1899999976158142,826799448.694212
59943,11507500,0.2800000011920929,452611441.39967716
59945,11507500,0.2199999988079071,513776172.6300315
59968,11507500,0.15000000596046448,1172887986.5079618
60543,11509500,0.09000000357627869,23002757509.692352
60546,11509500,0.1899999976158142,1104637742.6643124
60551,11509500,0.27000001072883606,86808548.45924675
60555,11509500,0.2199999988079071,1326358510.7481515
60585,11509500,0.2800000011920929,572174172.3022281
60652,11509500,0.15000000596046448,1417167427.1588137
61425,11516530,0.09000000357627869,25469528303.06601
61429,11516530,0.2199999988079071,2084605287.1570399
61431,11516530,0.1899999976158142,1184685815.7208295
61487,11516530,0.2800000011920929,575396454.0390542
61506,11516530,0.15000000596046448,1438615711.6184835
61698,11516530,0.27000001072883606,86808548.45924675
62344,11516530,0.009999999776482582,2027879.8673197464
62415,11520500,0.1899999976158142,1793929409.4583387
62417,11520500,0.09000000357627869,27316224077.539795
62419,11520500,0.2800000011920929,575396454.0390542
62435,11520500,0.2199999988079071,2863083409.728281
62442,11520500,0.15000000596046448,1438615711.6184838
62557,11520500,0.11999999731779099,4185551925.701333
62647,11520500,0.009999999776482582,3391401808.2311487
62785,11520500,0.27000001072883606,86808548.45924674
62884,11520500,0.05999999865889549,7868868.661990083
63597,11523000,0.09000000357627869,27470887335.64225
63600,11523000,0.2199999988079071,2884432525.1007767
63601,11523000,0.11999999731779099,6606789442.966437
63604,11523000,0.1899999976158142,1793929409.4583387
63611,11523000,0.15000000596046448,1438615711.6184835
63616,11523000,0.009999999776482582,5920295321.420231
63673,11523000,0.2800000011920929,575396454.039054
63728,11523000,0.05999999865889549,11619274.420729179
63961,11523000,0.27000001072883606,86808548.45924675
64858,11530000,0.2199999988079071,188336145.38277096
64860,11530000,0.009999999776482582,6190650373.117857
64869,11530000,0.11999999731779099,6057309825.383548
64884,11530000,0.09000000357627869,820535670.2142755
64899,11530000,0.1899999976158142,10673457908.514694
64936,11530000,0.27000001072883606,204686280.56149933
64940,11530000,0.2800000011920929,4247989.9397519715
65065,11532500,0.009999999776482582,3379636911.8874636
65068,11532500,0.11999999731779099,1813288690.4008412
65071,11532500,0.27000001072883606,6746752.539039095
65078,11532500,0.1899999976158142,11571010974.98304
65081,11532500,0.09000000357627869,266108175.49825302
65105,11532500,0.2199999988079071,4815929.54681342
65119,12011500,0.09000000357627869,683892757.3669446
65120,12011500,0.1899999976158142,724508828.1270318
65121,12011500,0.2199999988079071,85848838.3073042
65129,12116500,0.1899999976158142,320482108.57105696
65130,12116500,0.09000000357627869,2132548545.7728653
65131,12116500,0.2199999988079071,461054914.6640484
65134,12116500,0.009999999776482582,742228888.4041464
65139,12117600,0.1899999976158142,515655166.4611802
65140,12117600,0.09000000357627869,2224805340.150581
65147,12117600,0.2199999988079071,461054914.6640483
65150,12117600,0.009999999776482582,742228888.4041464
65157,12119000,0.1899999976158142,719912516.9817803
65158,12119000,0.2199999988079071,827636851.1715698
65162,12119000,0.09000000357627869,2224805340.150581
65164,12119000,0.009999999776482582,742228888.4041464
65184,12147500,0.09000000357627869,320097242.75041395
65185,12147500,0.009999999776482582,732729818.1542635
65186,12147600,0.09000000357627869,353614149.7208458
65188,12147600,0.009999999776482582,732729818.1542635
65189,12148000,0.09000000357627869,353614149.7208458
65191,12148000,0.009999999776482582,732729818.1542635
65192,12148000,0.2199999988079071,312115664.9186942
65193,12148300,0.009999999776482582,732729818.1542635
65194,12148300,0.09000000357627869,353614149.7208458
65196,12148300,0.2199999988079071,312115664.9186942
65197,12323770,0.05999999865889549,172807964.33043358
65199,12323770,0.11999999731779099,45172532.03707242
65200,12323770,0.2199999988079071,1704293502.873057
65201,12323770,0.1899999976158142,25754263.574741118
65202,12323770,0.009999999776482582,228742776.7732206
65239,12323770,0.09000000357627869,15243833.828729704
65369,12413370,0.11999999731779099,436515628.27872485
65387,12413445,0.11999999731779099,491012161.872455
65391,12413445,0.27000001072883606,2747871.2968313536
65411,13331500,0.009999999776482582,533542618.0093537
65412,13331500,0.09000000357627869,5860884140.001019
65414,13331500,0.2199999988079071,984186.1961725864
65431,13331500,0.2800000011920929,10924474.376580535
65449,13340000,0.009999999776482582,17787537932.328552
65465,13340000,0.2199999988079071,630148139.2586569
65468,13340000,0.09000000357627869,3949357432.3436766
65587,13340000,0.1899999976158142,51742716.48464939
66008,13340000,0.11999999731779099,550382836.0464529
66166,13340600,0.009999999776482582,9232303036.49362
66196,13340600,0.11999999731779099,1017442960.9562488
66198,13340600,0.2199999988079071,21603337.835138224
66247,13340600,0.09000000357627869,221126.76654686252
66362,13341050,0.009999999776482582,22597344534.149567
66375,13341050,0.2199999988079071,1056293183.8777703
66383,13341050,0.09000000357627869,4138185746.1796083
66393,13341050,0.1899999976158142,53742244.416053176
66536,13341050,0.11999999731779099,1567825797.0027018
67495,13342500,0.009999999776482582,23300853405.696045
67496,13342500,0.2199999988079071,2454836296.729204
67499,13342500,0.09000000357627869,4744578659.01637
67526,13342500,0.05999999865889549,29934181.76689523
67562,13342500,0.11999999731779099,1820430322.8469534
67870,13342500,0.1899999976158142,53742244.41605319
68711,14020000,0.09000000357627869,7083929072.605118
68736,14046890,0.09000000357627869,2819559634.804518
68737,14046890,0.1899999976158142,183106833.46134573
68738,14046890,0.11999999731779099,8009888.047956989
68742,14046890,0.2199999988079071,188498209.1702374
68762,14076500,0.09000000357627869,12005905184.887089
68769,14076500,0.2199999988079071,243402704.74398988
68779,14076500,0.1899999976158142,167749437.88981637
68806,14076500,0.15000000596046448,1316778102.9349663
68862,14076500,0.2800000011920929,800806551.1621954
69377,14087400,0.11999999731779099,653564589.4511417
69378,14087400,0.09000000357627869,13421084508.799156
69379,14087400,0.05999999865889549,54324882.69888825
69383,14087400,0.1899999976158142,1800362710.1071892
69387,14087400,0.15000000596046448,394796342.3124455
69389,14087400,0.2800000011920929,398983452.1609951
69414,14087400,0.2199999988079071,559655536.1825113
69465,14087400,0.009999999776482582,22793238.238625333
70288,14091500,0.09000000357627869,2322214013.572811
70289,14091500,0.2800000011920929,218968628.60110563
70290,14091500,0.2199999988079071,27756641.369738806
70321,14091500,0.1899999976158142,220766589.97379577
70362,14091500,0.15000000596046448,234669053.0123277
70380,14092500,0.09000000357627869,24722269548.728985
70381,14092500,0.2199999988079071,798511430.8789783
70392,14092500,0.15000000596046448,1711574445.2474117
70399,14092500,0.1899999976158142,2238440551.797781
70406,14092500,0.2800000011920929,1411487444.3417253
70411,14092500,0.11999999731779099,1789284416.7590666
71124,14092500,0.05999999865889549,54324882.69888825
71155,14092500,0.009999999776482582,22793238.238625336
72027,14103000,0.09000000357627869,30567033392.94126
72037,14103000,0.15000000596046448,1761691348.091547
72040,14103000,0.2800000011920929,1896357066.3712182
72042,14103000,0.1899999976158142,3071256568.264524
72103,14103000,0.11999999731779099,1813696314.6676965
72106,14103000,0.2199999988079071,1151550253.5935807
72353,14103000,0.009999999776482582,22793238.238625333
72380,14103000,0.05999999865889549,54324882.69888825
74014,14138850,0.2199999988079071,1777532.2107615839
74015,14138850,0.09000000357627869,610552352.0377177
74037,14138850,0.2800000011920929,7620411.614448849
74038,14138870,0.09000000357627869,68497449.78538921
74040,14138900,0.09000000357627869,343591153.4144353
74041,14138900,0.2199999988079071,3611648.1900659516
74044,14139800,0.09000000357627869,157337176.7266345
74047,14139800,0.2800000011920929,10698082.86672134
74053,14139800,0.1899999976158142,4917531.425890926
74056,14144900,0.2199999988079071,13752007.140388368
74057,14144900,0.2800000011920929,3712683.1214642944
74058,14144900,0.09000000357627869,1529163141.6387632
74071,14145500,0.2199999988079071,95509827.2361237
74072,14145500,0.1899999976158142,7824710.513127871
74073,14145500,0.2800000011920929,294455538.5444488
74074,14145500,0.09000000357627869,2675072082.543421
74080,14145500,0.009999999776482582,1501208.783852024
74149,14148000,0.2199999988079071,188963513.89792037
74151,14148000,0.09000000357627869,3726198923.0565114
74156,14148000,0.2800000011920929,487091230.1441361
74164,14148000,0.009999999776482582,2514320.548360467
74192,14148000,0.15000000596046448,5812995.664659139
74300,14148000,0.1899999976158142,7824710.513127871
74329,14150000,0.2199999988079071,216493215.6291184
74330,14150000,0.1899999976158142,95045202.84670119
74331,14150000,0.09000000357627869,4006923780.6747193
74336,14150000,0.2800000011920929,1468971090.0025024
74378,14150000,0.009999999776482582,2514320.548360467
74403,14150000,0.15000000596046448,5812995.664659139
74546,14150300,0.2199999988079071,10616342.774755249
74547,14150300,0.09000000357627869,1573655774.2351513
74571,14150800,0.09000000357627869,1383834560.3290677
74574,14150800,0.2199999988079071,4496448.740332909
74579,14151000,0.09000000357627869,1636357940.5618947
74580,14151000,0.2199999988079071,15521243.696971208
74587,14151000,0.1899999976158142,47152005.32685584
74618,14152000,0.09000000357627869,4237911351.0045686
74626,14152000,0.2199999988079071,256146397.11773264
74632,14152000,0.1899999976158142,211140642.945511
74635,14152000,0.2800000011920929,1481680952.9650118
74647,14152000,0.15000000596046448,5812995.664659139
74721,14152000,0.009999999776482582,2514320.548360467
74900,14152500,0.2199999988079071,5227977.252736187
74901,14152500,0.2800000011920929,12393345.29162162
74902,14152500,0.09000000357627869,5690466.77921974
74905,14152500,0.1899999976158142,945048728.1528332
74907,14153500,0.09000000357627869,5690466.779219741
74908,14153500,0.2199999988079071,10206820.298602946
74910,14153500,0.2800000011920929,994837960.5740222
74915,14153500,0.1899999976158142,945048728.1528332
74917,14155500,0.09000000357627869,1641023130.8662384
74918,14155500,0.1899999976158142,1459196228.0032177
74921,14155500,0.2199999988079071,62340926.73694433
74956,14155500,0.009999999776482582,28698882.51181531
74997,14155500,0.2800000011920929,2846026.532560783
74999,14159200,0.2199999988079071,45077685.525876425
75000,14159200,0.2800000011920929,343635624.4249996
75001,14159200,0.09000000357627869,934225478.9481435
75038,14159500,0.09000000357627869,973400998.8938198
75039,14159500,0.2199999988079071,57292303.87284203
75059,14159500,0.2800000011920929,343635624.4249996
75066,14159500,0.009999999776482582,2679230.9128626906
75092,14161100,0.09000000357627869,1378185458.996194
75099,14161100,0.2199999988079071,6217555.649878616
75102,14161100,0.009999999776482582,579408.2844889963
75112,14161500,0.09000000357627869,1321258078.1464949
75115,14161500,0.2199999988079071,9189998.031446073
75130,14162500,0.09000000357627869,5128038595.876653
75132,14162500,0.2800000011920929,524760595.0415342
75133,14162500,0.2199999988079071,175051044.7836557
75242,14162500,0.009999999776482582,23970772.81854434
75263,14162500,0.1899999976158142,1594252.0774597998
75396,14166000,0.09000000357627869,8448873621.78307
75397,14166000,0.009999999776482582,62178569.23224527
75399,14166000,0.2199999988079071,513105213.8017248
75409,14166000,0.2800000011920929,2021239314.0658925
75422,14166000,0.1899999976158142,1842312505.370532
75557,14166000,0.15000000596046448,1039547356.0947713
76135,14169000,0.2800000011920929,166843836.24913743
76136,14169000,0.009999999776482582,29381423.809450578
76139,14169000,0.1899999976158142,4642813985.777346
76140,14169000,0.11999999731779099,114749445.59501229
76144,14169000,0.15000000596046448,300735360.87199175
76156,14169000,0.09000000357627869,50520252.43567847
76162,14169000,0.2199999988079071,38863107.057177514
76189,14174000,0.2199999988079071,574115862.5074553
76190,14174000,0.009999999776482582,175794461.97350454
76192,14174000,0.09000000357627869,9151086899.83239
76200,14174000,0.2800000011920929,2339019410.0904546
76239,14174000,0.1899999976158142,8529132379.69749
76308,14174000,0.15000000596046448,1504465693.245351
76376,14174000,0.11999999731779099,247084687.59251934
77141,14178000,0.09000000357627869,2335694580.338727
77144,14178000,0.2199999988079071,29318215.109097205
77154,14178000,0.2800000011920929,90946244.0242908
77228,14179000,0.09000000357627869,1270770660.0088797
77234,14179000,0.2199999988079071,28405679.049964644
77236,14179000,0.2800000011920929,140227437.35987723
77271,14180300,0.09000000357627869,1118302837.062818
77272,14180300,0.2199999988079071,20538494.057136834
77287,14180300,0.1899999976158142,42388889.795499966
77288,14181500,0.09000000357627869,2568420771.1861057
77294,14181500,0.2800000011920929,233773274.5426436
77295,14181500,0.009999999776482582,7480673.937456497
77297,14181500,0.2199999988079071,97195679.87926942
77377,14181500,0.1899999976158142,42388889.795499966
77451,14182500,0.09000000357627869,1831198079.1177194
77453,14182500,0.2800000011920929,991580359.933159
77456,14182500,0.2199999988079071,46491174.26031328
77462,14182500,0.009999999776482582,3722607.2272305014
77493,14187200,0.09000000357627869,3675684747.916455
77497,14187200,0.1899999976158142,184667853.68927217
77499,14187200,0.009999999776482582,20246344.786589097
77514,14187200,0.2199999988079071,71815406.60112907
77568,14187200,0.2800000011920929,16609375.321885167
77612,14187500,0.09000000357627869,3820540943.98331
77613,14187500,0.1899999976158142,231075260.4486592
77615,14187500,0.2800000011920929,1024476152.6416297
77617,14187500,0.2199999988079071,71815406.60112908
77656,14187500,0.009999999776482582,20246344.786589097
77744,14197900,0.09000000357627869,14413442752.359299
77745,14197900,0.2800000011920929,3489639628.576407
77746,14197900,0.11999999731779099,1147618235.968906
77749,14197900,0.2199999988079071,1358764146.0070333
77750,14197900,0.15000000596046448,3042009486.1870165
77764,14197900,0.1899999976158142,9689499468.804394
77767,14197900,0.009999999776482582,620983130.6113474
78659,14197900,0.27000001072883606,64639998.63693613
79393,14202980,0.1899999976158142,135143222.6936735
79394,14202980,0.11999999731779099,13502520.53310395
79395,14202980,0.2800000011920929,2280573.248711818
79398,14202980,0.09000000357627869,369011298.00834763
79400,14202980,0.009999999776482582,58186264.39867788
79402,14202980,0.2199999988079071,3928287.387931423
