mean_NSE,max_NSE,rollingonly_NSE,mean_KGE,max_KGE,min_KGE,rollingonly_KGE,best_BFI,sitenum,min_NSE
0.6671025622467761,0.7987558561430583,0.2165058748149754,0.6470577218884797,0.8975814859950603,0.6568280782857311,0.2664538714432598,0.5984924623115578,4137500,
0.849707804267568,0.6855343847683715,0.272433997064847,0.8585233410107534,0.7780721638751624,0.8582295349841881,0.2996132788470548,0.3251256281407035,6894000,
0.6943724013715706,0.5226204935029997,0.1834160351032738,0.8181600315943266,0.6869308383707582,0.8253435520341799,0.24855319782407,0.5944723618090453,7061270,
0.5230187946731741,0.3438918245786948,-0.0820671772713841,0.66577628542542,0.5981050008042593,0.6727381926240694,-0.0024404797362842,0.7311557788944724,6041000,
0.7169004765522249,0.3574574971828351,-0.3088183777792381,0.7283580146080058,0.4812316804050726,0.7201360345058898,-0.1232799978966368,0.4055276381909548,6054500,
0.6628338068255317,0.4991856492024521,0.211339924161398,0.7711040330021552,0.6921707897984946,0.7889642567122939,0.3145375002045427,0.799497487437186,6066500,
0.5783404536400683,0.3902133443628267,-0.2400145397949953,0.7562056484870562,0.7007740164192022,0.6157919194910546,0.0626938565912494,0.7271356783919598,12323770,
0.6397850999276005,0.5329909133494106,0.0770914120843992,0.7817334737238189,0.675048116844291,0.7904048847188312,0.1824347180357638,0.6668341708542714,6465500,
0.5746696856672715,0.0098428697533067,-0.3959861868130991,0.7735994656193593,0.5568359911663969,0.6381160881346871,-0.3308662192089397,0.4015075376884423,10301500,
0.7656654145872929,-0.1024863760799825,-0.3006172404315677,0.8514785012875724,0.4921706788511502,0.677339916686666,-0.3471309618174154,0.514070351758794,10348200,
0.6015864856639601,0.2044297092044407,-0.2316958810553901,0.7975799668840393,0.6504498324724388,0.7756747881233561,-0.1095270854829275,0.5542713567839197,10351700,
0.7871928464165873,0.6985042938352386,0.2786738327667531,0.7934585572178698,0.7663187880198322,0.787543582114548,0.2664684634227876,0.1120603015075377,1388000,
0.8760906585511923,0.6426436800129411,0.315168607013964,0.9156341187187892,0.7300695377787549,0.900965914083111,0.2642149516013264,0.3331658291457287,1463500,
0.6502162649978271,0.3099214940423276,0.1379404295567576,0.7605494158073622,0.6583538681424224,0.7305710386202229,0.3883687459312019,0.8798994974874372,1466500,
0.7856157578091687,-0.6015109086086847,-0.281741899569405,0.8854218046835473,0.3999000639274022,0.8618137047868771,-0.0396476368778284,0.578391959798995,8317400,
0.8367837619515479,0.7871015979376508,0.4179820571901063,0.8593405984850173,0.881461681616896,0.8603270770148104,0.4096392908266479,0.6668341708542714,1362500,
0.6506965416319361,0.553743121268687,0.2997970046953414,0.792810242269167,0.7763124260190583,0.7908338716667882,0.4030509065063337,0.8075376884422111,1417500,
0.6733896667973167,0.6727069857283712,0.2455704773944361,0.7081622059970298,0.8178408803941059,0.7116949736183371,0.2849198999471677,0.5221105527638191,1421000,
0.5964370902873831,0.5474536419014763,0.4915145329953625,0.775453080550373,0.7782495407852433,0.6039185912564948,0.6456836516824853,0.9,1426500,
0.7583114599378539,0.7446812021814532,0.2584725709837154,0.7412335829787676,0.7964934377475681,0.7396176165186019,0.2573793008181454,0.2125628140703517,1428500,
0.8349640777717926,0.7818002560315899,0.3776884898437377,0.8527126137687654,0.8837782429878674,0.8323924090303187,0.3981977496225702,0.6788944723618091,1436690,
0.8088860061208443,0.423799859375529,0.2047466713116603,0.8481738753723763,0.7460170343112302,0.842918409303131,0.1535369072290157,0.4457286432160804,2077200,
0.4160585263873104,0.5279630385985024,0.11121034999254,0.5266017650648469,0.7132101749039597,0.5420015452095135,0.3050718744470525,0.7190954773869347,5058000,
0.6497229439610875,0.6710249028061948,0.2595983892750276,0.7505367704557504,0.811266317907277,0.7444801065532138,0.3208350705392068,0.4738693467336684,4208000,
0.8040510859871104,0.4323109280453681,0.168348699230862,0.8865637408707092,0.7101921937560524,0.8449747056250996,0.2592270112702508,0.5663316582914574,7177500,
0.6306112584646775,0.471730312589301,0.2317913957427326,0.7981488513619285,0.742890729490836,0.7886123645378157,0.251339407884239,0.550251256281407,7178200,
0.905074377131994,0.6753130414243185,0.0754667413665324,0.9158617959119948,0.8165332063309296,0.8381033422214423,0.1059550141404086,0.2527638190954774,7239450,
0.8825091927380557,0.6726606371458473,0.1260150742116467,0.9138828369621989,0.8239754064303271,0.8502118871851787,0.1555812471868831,0.3331658291457287,7239700,
0.6814435128539442,0.6626361015325266,-0.0459680264074295,0.6979205182083807,0.7257959353651358,0.7599982708896056,-0.0672430246179494,0.2688442211055276,11501000,
0.7113388542416474,0.6294074626754453,-0.3232127460380265,0.7127752403602814,0.7256093108180437,0.7502538770556192,-0.2842332838354884,0.5301507537688442,11507500,
0.6629804691653547,0.6215540221716642,0.0413519085425491,0.6978663068705717,0.7335969638319837,0.7260376170176768,0.0320520676261919,0.5180904522613066,11509500,
0.6516768966690626,0.1816441946733579,-0.1732608841543108,0.7830292442751278,0.4890219514133632,0.422839187256966,-0.0215599188483728,0.357286432160804,13331500,
0.7055544904930662,-0.011518028704835,-0.785648435728018,0.8258735389201497,0.5795084352728289,0.7355257741541819,-0.1210339517274601,0.7874371859296483,14076500,
0.3450889483648197,-1.253155637322728,-1.04040390324913,0.66586991475441,0.4109915249984825,0.6229824855528938,0.2304153735852049,0.863819095477387,14092500,
0.7827929928887988,0.5624706568707574,-0.3892137256686248,0.8671782770322568,0.7372576992757648,0.783419102489224,0.0997368400807368,0.7351758793969849,14103000,
0.5461593438373324,-0.4791885431332738,-0.3606748946143263,0.7493983282136609,0.4410749331629737,0.6372034745656237,0.1313872780160392,0.5020100502512563,14138850,
0.3568823336879955,-0.7600348442492819,-0.600975779231651,0.7019226776129084,0.3937515837097805,0.6208397825150134,0.1934281504187459,0.6185929648241206,14138870,
0.117949139212948,-1.126549307736786,-1.1846537585264407,0.5860211540702444,0.3597843082114745,0.4432215868063985,0.1850170614981569,0.6507537688442211,14138900,
0.4607526638126161,-0.6687922660599233,-0.4987131100070956,0.7312581436887045,0.4271872316580527,0.6443644099736106,0.1564960646649213,0.5542713567839197,14139800,
0.0166814254511452,-0.7961453925582394,-0.2267255539176205,0.5819520069252269,0.4913770614845295,0.5414248006332547,0.4430022668767001,0.9,14145500,
0.3356371334677178,-0.3839068289367588,-0.4717752618751978,0.6953863416291248,0.5331115386274023,0.5351403102842995,0.3279000804808455,0.707035175879397,14148000,
0.5958255244455559,0.0069089875758104,0.0520336632728953,0.7408145879434834,0.647170947114217,0.7207464196051864,0.245729835899741,0.7472361809045227,14150000,
0.6518660973129371,-0.1689178626710501,-0.311810719682891,0.7992564918632906,0.5295263239538461,0.6161402030682412,0.0985155862145975,0.292964824120603,14150800,
0.0428384072101324,-0.6946269906434426,-0.3387470814459077,0.5208392165847235,0.4227550959077406,0.496691163727212,0.1753850852571106,0.8879396984924623,14151000,
0.636330769021566,0.1649757657793062,-0.1429292118703249,0.818377104858125,0.6790026497880243,0.7403243696153677,0.145886330238799,0.6949748743718593,14152000,
0.6824477936025974,0.27187505889337,-0.6082377021973233,0.8429373982978561,0.6841747047969076,0.6614932805189024,-0.43766029225262,0.3371859296482412,14152500,
0.5905992774238187,0.1734991996146375,0.0027205322662193,0.7757371975470986,0.6652524796466823,0.7517790612699828,0.1473452951522299,0.670854271356784,14153500,
0.4454462765301805,0.0035207312755098,-0.1065688610942086,0.7180142729090142,0.6166434003774868,0.654408382032567,0.1635599873866935,0.6949748743718593,14155500,
0.4058221226273754,-0.4015961516826996,-0.6197449655728218,0.716310479255124,0.4647412719513322,0.6024953709425233,-0.1429458917020647,0.4899497487437186,14161500,
0.8031688176075,-0.0410909387873867,-0.2407444608887394,0.8951442215629657,0.5649096968208913,0.8416891750378354,-0.0492684286393763,0.5703517587939699,14166000,
0.6863992174158697,0.5258261287877188,-0.22533424321223,0.7916176640835618,0.7215132478219318,0.8091001955761992,-0.1829327158342382,0.3613065326633166,14169000,
0.8054321143785201,0.1402534452020072,-0.1770838399886891,0.8814024513852545,0.5745460217719535,0.8540294097903697,-0.0941927869016432,0.4618090452261306,14174000,
0.4370770352412313,-0.3218848887625869,-0.7781742845038873,0.7006469189331961,0.4932165860073587,0.4716112570912267,0.0700864553101741,0.7030150753768845,14178000,
0.2521009134416404,-0.726337894595311,-0.9680279114120398,0.6439885754170019,0.4164028345587961,0.4340862631122193,0.0872513520458971,0.6668341708542714,14179000,
0.5104379117220375,-0.0868755325073971,-0.283452932947454,0.6957165087041924,0.5043952404065726,0.4505247630508469,0.0785506659059908,0.3291457286432161,14180300,
0.2771980919016673,-0.0358813296172273,0.010681843017809,0.6826732539685392,0.602114739247831,0.647046056728584,0.5078153861193909,0.9,14181500,
0.754188024172789,0.3110545347036411,-0.1357352620266589,0.8765000180273077,0.63576120015876,0.7689625297230724,-0.0708135202510333,0.2407035175879397,14182500,
0.2507761863136954,-0.5881595675187261,-1.252693318788702,0.5798217281976763,0.4047651010652369,0.3021445361967542,-0.0090090323776053,0.7432160804020101,14187500,
0.8073079521604825,0.0519830087923659,-0.0865773081401124,0.8770777335573974,0.5198336327835906,0.8580276895711468,-0.0594816728518323,0.3130653266331659,14197900,
0.8493306379391523,0.5081417126761182,-0.1065231140069695,0.8994650809438667,0.7372464980158561,0.8870371550291141,-0.0647487270390378,0.3090452261306533,14206950,
0.7416203650229325,-0.096277369372733,-0.2269692411355206,0.8424101391885609,0.5404043984807877,0.7341315207453833,0.0061306706340201,0.4577889447236181,14211010,
0.8329110661971777,0.4953781445264983,-0.0931518714244636,0.8748340450555322,0.7140969920301959,0.7741807994779167,-0.0044814238271264,0.2849246231155779,14211400,
0.7444512644653806,-0.1095229070896952,-0.1543066719676269,0.7767477787558476,0.5099488303843994,0.7394509126616713,0.0720776203478983,0.2849246231155779,14211499,
0.8576211138908133,0.4689951591067284,-0.0879737240233202,0.9088026027119376,0.7145487022209702,0.8350614722870531,-0.0254071758282659,0.2608040201005025,14211500,
0.8733019636485865,0.611104944686454,-0.0772503567364115,0.910541736490496,0.7798855872700307,0.8021644899294311,0.0464979510284415,0.4939698492462312,14211550,
0.7294021678243814,-0.4144176828600672,-0.3305652184107162,0.8382781134241117,0.3887234053385126,0.7277986800453042,-0.2237949229507174,0.1964824120603015,14318000,
0.8448927941492437,-0.2328498540017043,-0.1441584550272641,0.9187580663249364,0.4669668217017697,0.8584389528036216,-0.3786521419114015,0.2889447236180905,14319500,
0.840476012106296,0.4067072928378518,-0.3758611116699315,0.9032221201550336,0.6458491522197812,0.7477597908025762,-0.3421271733423208,0.1160804020100502,14338000,
0.5647979879375238,-0.3475819044278132,-0.4570552245203576,0.7454816993497843,0.4892879303964824,0.5125407408134204,0.1838323839767351,0.606532663316583,14366000,
0.8125928620521912,0.031246143108023,-0.3463465305994362,0.8926991975098646,0.5674599842394017,0.7940963227038368,-0.1501074003191289,0.5100502512562815,14369500,
0.8062659853025473,-0.1712640497176532,-0.4451362907727469,0.9033712205071176,0.5031210064515266,0.8534413808606605,-0.3391766093095709,0.4015075376884423,14372300,
0.7409837461339068,0.717877167488538,0.2419686462115747,0.7269233667766035,0.7800872439581193,0.7162411436557017,0.2474497846295512,0.3693467336683417,1427510,
0.5381952977559812,0.6514930428912387,0.2547826682873692,0.6276703712291655,0.7730036252553785,0.6139109053273619,0.3461624734404956,0.3773869346733668,1429000,
0.7070524672412717,0.6874519575688107,0.3193127104337258,0.7447338841492313,0.831395187493505,0.7591175598187458,0.3526983157994975,0.6386934673366834,1447800,
0.7339420875401679,0.5801691144744585,0.0584691045892328,0.7595227869326913,0.7286288385223878,0.7529423529294483,0.3132492263817227,0.6226130653266332,1449360,
0.7983589973532145,0.7022322944391942,0.3980095048421773,0.8906339520381751,0.8349053073528467,0.8710791145895607,0.4184217574381682,0.7231155778894472,1480400,
0.9010370340066566,0.7689327430235214,0.3280303901622599,0.8932611539985731,0.8434042399026989,0.870647004096285,0.3263579797349638,0.5180904522613066,1480500,
0.8363911612445393,0.7846172164882312,0.3453921992051278,0.8649859838884442,0.8858524606572633,0.8691747433164423,0.3557211904551592,0.6185929648241206,1480617,
0.8069728763808441,0.7541191039622811,0.3203473175008228,0.8491668629196278,0.8716198956631871,0.8397997884682555,0.3321801052458022,0.6145728643216081,1480870,
0.8625680102899569,0.7293940415271195,0.3344192514450684,0.8893194682753273,0.8290276669477478,0.8684681408726092,0.3281850873630869,0.5381909547738694,1481000,
0.6498696254828107,0.5263682044220782,0.571641943415417,0.7437912148987568,0.692218816300106,0.7315755722638697,0.5092000974396864,0.9,3081000,
0.8000609625084139,0.4964004117839988,-0.0464219066952742,0.8631251706272418,0.7440564906921565,0.8700282594853201,-0.1203044097260606,0.477889447236181,2148315,
0.8451222493917425,0.555425828888626,0.1865280719768344,0.8887325258703148,0.7583904800553933,0.902062645716628,0.0974367824323722,0.4095477386934674,2156500,
0.8974665788787405,0.5307148477703415,0.1512490433723058,0.9317508834435732,0.7582915166914954,0.8816826767987196,0.0723553123162588,0.3371859296482412,2160105,
0.8840352804380548,0.523456122045318,0.1473721063025475,0.9277420407486208,0.754224846047114,0.9114750025649052,0.0701613596317873,0.4417085427135678,2160700,
0.8410371139342353,0.5347090442666115,0.2157901136251074,0.8976387348351131,0.7529100858883458,0.8975998687322786,0.1472436877177722,0.5301507537688442,2163001,
0.7927684976208651,0.5952953181515196,0.0396313949900019,0.8751910343608275,0.7930759556665923,0.8685556595272897,0.0987032997758908,0.5824120603015076,3597860,
0.8603196383482207,0.4569630675391209,-0.1839345645974319,0.866998619560989,0.7439385851767543,0.7278000747767721,-0.0811077653798078,0.3010050251256281,7227500,
0.9105265179209754,0.6218209943380386,0.0656229546777094,0.9435254609558192,0.8014328535974402,0.8793054705297103,0.0877185518465138,0.3452261306532663,7312500,
0.7615179321879588,0.6234014810662838,0.2109670799392193,0.8823868639427233,0.8187070548212395,0.882062682640877,0.2626581383363962,0.6105527638190955,8049500,
0.7282885498927847,0.5651469392447774,0.2364477625783293,0.8562965714157025,0.7948446268967609,0.8558424932128785,0.1997813396855668,0.5864321608040202,8062500,
0.7526545481248567,0.4239029035458705,0.1246456607593538,0.8682880476212181,0.7556193831508464,0.8599369536739829,0.0292626129951335,0.3773869346733668,8065350,
0.8415116755439034,0.6530639095505537,0.1455968035601477,0.8838426088029976,0.8458579030616818,0.8053722790719459,0.0673266242278658,0.292964824120603,8068500,
0.83418005856127,0.3883070310408746,0.0977124473820243,0.9076881249606664,0.7700214263428318,0.8456550826129685,0.0486175085338397,0.3733668341708542,8070200,
