site,record_length_yr
1115098,12.153424657534247
1115187,5.972602739726027
2110701,10.805479452054794
2110704,29.5013698630137
21473428,
2148000,10.73150684931507
2148315,30.213698630136985
2156500,37.3041095890411
2157000,5.989041095890411
2160105,37.3041095890411
2160700,36.93424657534246
2163001,24.517808219178082
2168504,32.52054794520548
2169000,33.75342465753425
2171500,0.4958904109589041
2175000,1.6767123287671233
2197320,10.331506849315069
2197342,2.164383561643836
2197348,1.5616438356164384
2197380,9.446575342465753
5291000,0.5150684931506849
6436760,0.5972602739726027
6471000,1.3013698630136987
6473000,0.6767123287671233
6480000,1.9671232876712328
6481000,2.6164383561643834
6482020,3.1232876712328768
3410210,0.6547945205479452
3428200,27.663013698630138
3433640,5.583561643835616
3433641,2.5945205479452054
3495500,5.602739726027397
3497300,9.087671232876712
3519500,0.9945205479452055
3528000,4.438356164383562
3532000,4.416438356164384
3571000,9.528767123287672
3584500,1.632876712328767
3597860,20.983561643835618
3598000,1.906849315068493
3601630,1.63013698630137
3603000,1.7068493150684931
3604000,13.608219178082193
7030392,3.578082191780822
7227500,25.567123287671233
7299540,2.9917808219178084
7299890,7.16986301369863
7307800,3.0876712328767124
7308200,0.9205479452054794
7311700,13.005479452054795
7311782,26.517808219178082
7311800,11.169863013698631
7311900,14.693150684931506
7312100,17.03835616438356
7312200,6.3123287671232875
7312500,15.498630136986302
7312700,9.841095890410958
7342500,2.9972602739726026
7343200,0.989041095890411
7343500,2.9808219178082194
7344500,2.9972602739726026
8018500,5.0
8019000,2.9972602739726026
8022040,12.005479452054795
8030500,2.884931506849315
8048543,1.9972602739726026
8048970,0.8767123287671232
8049500,27.676712328767124
8053000,0.9972602739726028
8062500,24.13150684931507
8062700,1.0
8063500,0.6136986301369863
8064100,2.8958904109589043
8065350,43.558904109589044
8066500,8.0
8068275,11.616438356164384
8068400,16.594520547945205
8068500,19.112328767123287
8070200,15.361643835616439
8074000,13.232876712328768
8075500,4.241095890410959
8086150,0.9972602739726028
8086212,8.43013698630137
8086290,10.421917808219177
8106500,0.8794520547945206
8110325,2.9972602739726026
8120700,8.635616438356164
8121000,1.9452054794520548
8123800,17.69041095890411
8123850,23.106849315068494
8126380,10.156164383561643
8127000,4.175342465753425
8136500,10.717808219178082
8143600,4.997260273972603
8154700,0.0
8158700,0.0027397260273972603
8169000,2.5643835616438357
8171000,1.7013698630136986
8178800,12.07123287671233
8180700,12.172602739726027
8181500,16.065753424657533
8181800,33.74246575342466
8183890,0.0027397260273972603
8195000,1.7671232876712328
9180000,14.706849315068494
9234500,17.156164383561645
9302000,21.96986301369863
9306500,5.079452054794521
9314500,11.038356164383561
9328500,5.326027397260274
9378700,1.2821917808219179
9406000,16.484931506849314
9406100,8.068493150684931
9408135,1.5506849315068494
9408150,1.4821917808219178
9410000,5.989041095890411
10126000,0.9945205479452055
10129900,19.471232876712328
10133800,19.46849315068493
10168000,5.043835616438356
10172200,9.156164383561643
10224000,1.021917808219178
10237000,1.9753424657534246
1621050,2.6465753424657534
1626000,5.293150684931507
1627500,2.0931506849315067
1629500,3.578082191780822
1631000,1.6027397260273972
1634000,0.9972602739726028
1654000,6.147945205479452
1663500,3.9972602739726026
1664000,6.575342465753424
1667500,5.4301369863013695
1668000,6.3780821917808215
1673000,14.008219178082191
1674500,2.0027397260273974
2011400,25.6
2011460,11.008219178082191
2011470,11.008219178082191
2011490,11.008219178082191
2011500,23.161643835616438
2011800,42.558904109589044
2012500,17.684931506849313
2019500,0.6767123287671233
2029000,0.5452054794520548
2035000,17.589041095890412
2037500,3.989041095890411
2041650,4.989041095890411
2052000,12.09041095890411
2054500,0.9945205479452055
2060500,13.046575342465754
2066000,14.498630136986302
2075500,2.728767123287671
3164000,14.778082191780822
3171500,2.8164383561643835
3176500,29.55890410958904
3207500,0.7397260273972602
3207800,3.1205479452054794
3473000,5.986301369863014
3490000,10.315068493150685
3526000,2.5863013698630137
3527000,2.8876712328767122
3529500,0.7424657534246575
12010000,10.098630136986301
12011500,15.994520547945205
12017000,10.194520547945206
12027500,13.873972602739727
12031000,10.810958904109588
12032500,0.8136986301369863
12037400,14.517808219178082
12056500,9.273972602739725
12100500,0.15616438356164383
12115000,14.005479452054795
12116500,22.054794520547944
12117600,19.92054794520548
12119000,21.39178082191781
12137800,11.498630136986302
12138160,13.75068493150685
12147500,22.512328767123286
12147600,24.50958904109589
12148000,26.517808219178082
12148300,23.50958904109589
12182500,7.967123287671233
12189500,3.654794520547945
12209000,7.002739726027397
12210700,12.841095890410958
12448000,0.4520547945205479
12448500,0.44931506849315067
12448998,0.9972602739726028
12449500,0.44931506849315067
12488500,2.5561643835616437
12500450,1.4986301369863013
12510500,3.43013698630137
14018500,2.16986301369863
1595200,21.09315068493151
1600000,5.161643835616438
1606500,14.747945205479452
1608500,15.438356164383562
1618000,0.9945205479452055
1636500,3.052054794520548
3058000,7.986301369863014
3061000,12.92054794520548
3061500,2.265753424657534
3065400,2.756164383561644
3068800,6.443835616438356
3069000,8.863013698630137
3151400,0.4520547945205479
3151500,2.4602739726027396
3154000,3.5315068493150683
3180000,12.994520547945205
3183000,1.4493150684931506
3185400,1.7561643835616438
3186500,1.452054794520548
3187500,0.9095890410958904
3189100,6.950684931506849
3189600,2.4712328767123286
3191500,1.6684931506849314
3193000,13.887671232876713
3195500,20.36986301369863
3196600,5.879452054794521
3196800,9.73972602739726
3197000,14.389041095890411
3198000,14.0
3198350,1.819178082191781
3199000,11.172602739726027
3200500,9.978082191780821
3202400,5.342465753424658
3202750,3.9123287671232876
3203600,0.9972602739726028
3204000,1.8684931506849316
3204500,1.9753424657534246
3206600,1.093150684931507
3213500,1.5095890410958903
3214500,2.2849315068493152
4027000,2.706849315068493
4063700,9.498630136986302
4072150,0.6684931506849315
4077630,13.008219178082191
4082400,7.493150684931507
4084445,7.498630136986302
4085119,4.627397260273972
40851325,
4086500,0.3287671232876712
4087000,2.578082191780822
40871488,
4087159,0.4876712328767123
4087204,1.0767123287671232
4087240,0.3972602739726027
5331833,8.509589041095891
5333500,6.013698630136986
5340500,6.821917808219178
5369500,2.7315068493150685
5370000,10.695890410958905
5394500,4.153424657534247
5406500,3.9753424657534246
5407000,2.882191780821918
5407470,0.7945205479452054
5408000,3.408219178082192
5427570,2.9178082191780823
5427850,9.747945205479452
5430500,27.665753424657535
5431016,9.964383561643835
5435935,5.446575342465754
5435943,24.43013698630137
6036905,18.512328767123286
6186500,1.9972602739726026
6187950,2.4602739726027396
6190540,8.580821917808219
6228000,7.153424657534247
6306250,0.6410958904109589
6313500,0.6438356164383562
6316400,0.6246575342465753
6324000,1.4657534246575343
6386500,0.5232876712328767
9196500,8.997260273972604
9216050,2.0767123287671234
9217000,20.495890410958904
9224700,8.693150684931506
9258980,4.471232876712329
10038000,1.9863013698630136
13010065,1.904109589041096
13013650,1.663013698630137
13022500,0.9945205479452055
13023000,1.5205479452054795
13027500,2.989041095890411
13046680,1.673972602739726
