usgs_id,year,pumping,metric,value
11251000,dry,seasonal,first0day,Inf
11251000,dry,seasonal,prc0,0
11251000,avg,constant,first0day,Inf
11251000,avg,constant,prc0,0
11251000,avg,seasonal,first0day,Inf
11251000,avg,seasonal,prc0,0
11251000,wet,constant,first0day,Inf
11251000,wet,constant,prc0,0
11251000,wet,seasonal,first0day,Inf
11251000,wet,seasonal,prc0,0
11274538,dry,constant,first0day,1
11274538,dry,constant,prc0,0.9823561643835617
11274538,dry,seasonal,first0day,1
11274538,dry,seasonal,prc0,0.981972602739726
11274538,avg,constant,first0day,Inf
11274538,avg,constant,prc0,0
11274538,avg,seasonal,first0day,Inf
11274538,avg,seasonal,prc0,0
11274538,wet,constant,first0day,Inf
11274538,wet,constant,prc0,0
11274538,wet,seasonal,first0day,Inf
11274538,wet,seasonal,prc0,0
11276500,dry,constant,first0day,Inf
11276500,dry,constant,prc0,0
11276500,dry,seasonal,first0day,Inf
11276500,dry,seasonal,prc0,0
11276500,avg,constant,first0day,Inf
11276500,avg,constant,prc0,0
11276500,avg,seasonal,first0day,Inf
11276500,avg,seasonal,prc0,0
11276500,wet,constant,first0day,Inf
11276500,wet,constant,prc0,0
11276500,wet,seasonal,first0day,Inf
11276500,wet,seasonal,prc0,0
11276600,dry,constant,first0day,Inf
11276600,dry,constant,prc0,0
11276600,dry,seasonal,first0day,Inf
11276600,dry,seasonal,prc0,0
11276600,avg,constant,first0day,Inf
11276600,avg,constant,prc0,0
11276600,avg,seasonal,first0day,Inf
11276600,avg,seasonal,prc0,0
11276600,wet,constant,first0day,Inf
11276600,wet,constant,prc0,0
11276600,wet,seasonal,first0day,Inf
11276600,wet,seasonal,prc0,0
11289650,dry,constant,first0day,10123
11289650,dry,constant,prc0,0.004547945205479452
11289650,dry,seasonal,first0day,1362
11289650,dry,seasonal,prc0,0.030136986301369864
11289650,avg,constant,first0day,Inf
11289650,avg,constant,prc0,0
11289650,avg,seasonal,first0day,Inf
11289650,avg,seasonal,prc0,0
11289650,wet,constant,first0day,Inf
11289650,wet,constant,prc0,0
11289650,wet,seasonal,first0day,Inf
11289650,wet,seasonal,prc0,0
11302000,dry,constant,first0day,Inf
11302000,dry,constant,prc0,0
11302000,dry,seasonal,first0day,Inf
11302000,dry,seasonal,prc0,0
11302000,avg,constant,first0day,Inf
11302000,avg,constant,prc0,0
11302000,avg,seasonal,first0day,Inf
11302000,avg,seasonal,prc0,0
11302000,wet,constant,first0day,Inf
11302000,wet,constant,prc0,0
11302000,wet,seasonal,first0day,Inf
11302000,wet,seasonal,prc0,0
11303000,dry,constant,first0day,Inf
11303000,dry,constant,prc0,0
11303000,dry,seasonal,first0day,Inf
11303000,dry,seasonal,prc0,0
11303000,avg,constant,first0day,Inf
11303000,avg,constant,prc0,0
11303000,avg,seasonal,first0day,Inf
11303000,avg,seasonal,prc0,0
11303000,wet,constant,first0day,Inf
11303000,wet,constant,prc0,0
11303000,wet,seasonal,first0day,Inf
11303000,wet,seasonal,prc0,0
11319500,dry,constant,first0day,Inf
11319500,dry,constant,prc0,0
11319500,dry,seasonal,first0day,Inf
11319500,dry,seasonal,prc0,0
11319500,avg,constant,first0day,Inf
11319500,avg,constant,prc0,0
11319500,avg,seasonal,first0day,Inf
11319500,avg,seasonal,prc0,0
11319500,wet,constant,first0day,Inf
11319500,wet,constant,prc0,0
11319500,wet,seasonal,first0day,Inf
11319500,wet,seasonal,prc0,0
11325500,dry,constant,first0day,Inf
11325500,dry,constant,prc0,0
11325500,dry,seasonal,first0day,Inf
11325500,dry,seasonal,prc0,0
11325500,avg,constant,first0day,Inf
11325500,avg,constant,prc0,0
11325500,avg,seasonal,first0day,Inf
11325500,avg,seasonal,prc0,0
11325500,wet,constant,first0day,Inf
11325500,wet,constant,prc0,0
11325500,wet,seasonal,first0day,Inf
11325500,wet,seasonal,prc0,0
11342000,dry,constant,first0day,Inf
11342000,dry,constant,prc0,0
11342000,dry,seasonal,first0day,Inf
11342000,dry,seasonal,prc0,0
11342000,avg,constant,first0day,Inf
11342000,avg,constant,prc0,0
11342000,avg,seasonal,first0day,Inf
11342000,avg,seasonal,prc0,0
11342000,wet,constant,first0day,Inf
11342000,wet,constant,prc0,0
11342000,wet,seasonal,first0day,Inf
11342000,wet,seasonal,prc0,0
11381500,dry,constant,first0day,Inf
11381500,dry,constant,prc0,0
11381500,dry,seasonal,first0day,Inf
11381500,dry,seasonal,prc0,0
11381500,avg,constant,first0day,Inf
11381500,avg,constant,prc0,0
11381500,avg,seasonal,first0day,Inf
11381500,avg,seasonal,prc0,0
11381500,wet,constant,first0day,Inf
11381500,wet,constant,prc0,0
11381500,wet,seasonal,first0day,Inf
11381500,wet,seasonal,prc0,0
11383500,dry,constant,first0day,Inf
11383500,dry,constant,prc0,0
11383500,dry,seasonal,first0day,Inf
11383500,dry,seasonal,prc0,0
11383500,avg,constant,first0day,Inf
11383500,avg,constant,prc0,0
11383500,avg,seasonal,first0day,Inf
11383500,avg,seasonal,prc0,0
11383500,wet,constant,first0day,Inf
11383500,wet,constant,prc0,0
11383500,wet,seasonal,first0day,Inf
11383500,wet,seasonal,prc0,0
11390000,dry,constant,first0day,Inf
11390000,dry,constant,prc0,0
11390000,dry,seasonal,first0day,Inf
11390000,dry,seasonal,prc0,0
11390000,avg,constant,first0day,Inf
11390000,avg,constant,prc0,0
11390000,avg,seasonal,first0day,Inf
11390000,avg,seasonal,prc0,0
11390000,wet,constant,first0day,Inf
11390000,wet,constant,prc0,0
11390000,wet,seasonal,first0day,Inf
11390000,wet,seasonal,prc0,0
11404500,dry,constant,first0day,Inf
11404500,dry,constant,prc0,0
11404500,dry,seasonal,first0day,Inf
11404500,dry,seasonal,prc0,0
11404500,avg,constant,first0day,Inf
11404500,avg,constant,prc0,0
11404500,avg,seasonal,first0day,Inf
11404500,avg,seasonal,prc0,0
11404500,wet,constant,first0day,Inf
11404500,wet,constant,prc0,0
11404500,wet,seasonal,first0day,Inf
11404500,wet,seasonal,prc0,0
11407000,dry,constant,first0day,Inf
11407000,dry,constant,prc0,0
11407000,dry,seasonal,first0day,Inf
11407000,dry,seasonal,prc0,0
11407000,avg,constant,first0day,Inf
11407000,avg,constant,prc0,0
11407000,avg,seasonal,first0day,Inf
11407000,avg,seasonal,prc0,0
11407000,wet,constant,first0day,Inf
11407000,wet,constant,prc0,0
11407000,wet,seasonal,first0day,Inf
11407000,wet,seasonal,prc0,0
11427000,dry,constant,first0day,Inf
11427000,dry,constant,prc0,0
11427000,dry,seasonal,first0day,Inf
11427000,dry,seasonal,prc0,0
11427000,avg,constant,first0day,Inf
11427000,avg,constant,prc0,0
11427000,avg,seasonal,first0day,Inf
11427000,avg,seasonal,prc0,0
11427000,wet,constant,first0day,Inf
11427000,wet,constant,prc0,0
11427000,wet,seasonal,first0day,Inf
11427000,wet,seasonal,prc0,0
11446500,dry,constant,first0day,Inf
11446500,dry,constant,prc0,0
11446500,dry,seasonal,first0day,Inf
11446500,dry,seasonal,prc0,0
11446500,avg,constant,first0day,Inf
11446500,avg,constant,prc0,0
11446500,avg,seasonal,first0day,Inf
11446500,avg,seasonal,prc0,0
11446500,wet,constant,first0day,Inf
11446500,wet,constant,prc0,0
11446500,wet,seasonal,first0day,Inf
11446500,wet,seasonal,prc0,0
11454000,dry,constant,first0day,Inf
11454000,dry,constant,prc0,0
11454000,dry,seasonal,first0day,Inf
11454000,dry,seasonal,prc0,0
11454000,avg,constant,first0day,Inf
11454000,avg,constant,prc0,0
11454000,avg,seasonal,first0day,Inf
11454000,avg,seasonal,prc0,0
11454000,wet,constant,first0day,Inf
11454000,wet,constant,prc0,0
11454000,wet,seasonal,first0day,Inf
11454000,wet,seasonal,prc0,0
11462500,dry,constant,first0day,Inf
11462500,dry,constant,prc0,0
11462500,dry,seasonal,first0day,Inf
11462500,dry,seasonal,prc0,0
11462500,avg,constant,first0day,Inf
11462500,avg,constant,prc0,0
11462500,avg,seasonal,first0day,Inf
11462500,avg,seasonal,prc0,0
11462500,wet,constant,first0day,Inf
11462500,wet,constant,prc0,0
11462500,wet,seasonal,first0day,Inf
11462500,wet,seasonal,prc0,0
11464000,dry,constant,first0day,Inf
11464000,dry,constant,prc0,0
11464000,dry,seasonal,first0day,Inf
11464000,dry,seasonal,prc0,0
11464000,avg,constant,first0day,Inf
11464000,avg,constant,prc0,0
11464000,avg,seasonal,first0day,Inf
11464000,avg,seasonal,prc0,0
11464000,wet,constant,first0day,Inf
11464000,wet,constant,prc0,0
11464000,wet,seasonal,first0day,Inf
11464000,wet,seasonal,prc0,0
11467000,dry,constant,first0day,Inf
11467000,dry,constant,prc0,0
11467000,dry,seasonal,first0day,Inf
11467000,dry,seasonal,prc0,0
11467000,avg,constant,first0day,Inf
11467000,avg,constant,prc0,0
11467000,avg,seasonal,first0day,Inf
11467000,avg,seasonal,prc0,0
11467000,wet,constant,first0day,Inf
11467000,wet,constant,prc0,0
11467000,wet,seasonal,first0day,Inf
11467000,wet,seasonal,prc0,0
11470500,dry,constant,first0day,Inf
11470500,dry,constant,prc0,0
11470500,dry,seasonal,first0day,Inf
11470500,dry,seasonal,prc0,0
11470500,avg,constant,first0day,Inf
11470500,avg,constant,prc0,0
11470500,avg,seasonal,first0day,Inf
11470500,avg,seasonal,prc0,0
11470500,wet,constant,first0day,Inf
11470500,wet,constant,prc0,0
11470500,wet,seasonal,first0day,Inf
11470500,wet,seasonal,prc0,0
11477000,dry,constant,first0day,970
11477000,dry,constant,prc0,0.28706849315068494
11477000,dry,seasonal,first0day,974
11477000,dry,seasonal,prc0,0.27095890410958906
11477000,avg,constant,first0day,2078
11477000,avg,constant,prc0,0.15956164383561644
11477000,avg,seasonal,first0day,2439
11477000,avg,seasonal,prc0,0.14153424657534247
11477000,wet,constant,first0day,Inf
11477000,wet,constant,prc0,0
11477000,wet,seasonal,first0day,Inf
11477000,wet,seasonal,prc0,0
11501000,dry,constant,first0day,Inf
11501000,dry,constant,prc0,0
11501000,dry,seasonal,first0day,Inf
11501000,dry,seasonal,prc0,0
11501000,avg,constant,first0day,Inf
11501000,avg,constant,prc0,0
11501000,avg,seasonal,first0day,Inf
11501000,avg,seasonal,prc0,0
11501000,wet,constant,first0day,Inf
11501000,wet,constant,prc0,0
11501000,wet,seasonal,first0day,Inf
11501000,wet,seasonal,prc0,0
11507500,dry,constant,first0day,Inf
11507500,dry,constant,prc0,0
11507500,dry,seasonal,first0day,Inf
11507500,dry,seasonal,prc0,0
11507500,avg,constant,first0day,Inf
11507500,avg,constant,prc0,0
11507500,avg,seasonal,first0day,Inf
11507500,avg,seasonal,prc0,0
11507500,wet,constant,first0day,Inf
11507500,wet,constant,prc0,0
11507500,wet,seasonal,first0day,Inf
11507500,wet,seasonal,prc0,0
11530000,dry,constant,first0day,Inf
11530000,dry,constant,prc0,0
11530000,dry,seasonal,first0day,Inf
11530000,dry,seasonal,prc0,0
11530000,avg,constant,first0day,Inf
11530000,avg,constant,prc0,0
11530000,avg,seasonal,first0day,Inf
11530000,avg,seasonal,prc0,0
11530000,wet,constant,first0day,Inf
11530000,wet,constant,prc0,0
11530000,wet,seasonal,first0day,Inf
11530000,wet,seasonal,prc0,0
11532500,dry,constant,first0day,Inf
11532500,dry,constant,prc0,0
11532500,dry,seasonal,first0day,Inf
11532500,dry,seasonal,prc0,0
11532500,avg,constant,first0day,Inf
11532500,avg,constant,prc0,0
11532500,avg,seasonal,first0day,Inf
11532500,avg,seasonal,prc0,0
11532500,wet,constant,first0day,Inf
11532500,wet,constant,prc0,0
11532500,wet,seasonal,first0day,Inf
11532500,wet,seasonal,prc0,0
12116500,dry,constant,first0day,Inf
12116500,dry,constant,prc0,0
12116500,dry,seasonal,first0day,Inf
12116500,dry,seasonal,prc0,0
12116500,avg,constant,first0day,Inf
12116500,avg,constant,prc0,0
12116500,avg,seasonal,first0day,Inf
12116500,avg,seasonal,prc0,0
12116500,wet,constant,first0day,Inf
12116500,wet,constant,prc0,0
12116500,wet,seasonal,first0day,Inf
12116500,wet,seasonal,prc0,0
12117600,dry,constant,first0day,Inf
12117600,dry,constant,prc0,0
12117600,dry,seasonal,first0day,Inf
12117600,dry,seasonal,prc0,0
12117600,avg,constant,first0day,Inf
12117600,avg,constant,prc0,0
12117600,avg,seasonal,first0day,Inf
12117600,avg,seasonal,prc0,0
12117600,wet,constant,first0day,Inf
12117600,wet,constant,prc0,0
12117600,wet,seasonal,first0day,Inf
12117600,wet,seasonal,prc0,0
12119000,dry,constant,first0day,Inf
12119000,dry,constant,prc0,0
12119000,dry,seasonal,first0day,Inf
12119000,dry,seasonal,prc0,0
12119000,avg,constant,first0day,Inf
12119000,avg,constant,prc0,0
12119000,avg,seasonal,first0day,Inf
12119000,avg,seasonal,prc0,0
12119000,wet,constant,first0day,Inf
12119000,wet,constant,prc0,0
12119000,wet,seasonal,first0day,Inf
12119000,wet,seasonal,prc0,0
12147500,dry,constant,first0day,Inf
12147500,dry,constant,prc0,0
12147500,dry,seasonal,first0day,Inf
12147500,dry,seasonal,prc0,0
12147500,avg,constant,first0day,Inf
12147500,avg,constant,prc0,0
12147500,avg,seasonal,first0day,Inf
12147500,avg,seasonal,prc0,0
12147500,wet,constant,first0day,Inf
12147500,wet,constant,prc0,0
12147500,wet,seasonal,first0day,Inf
12147500,wet,seasonal,prc0,0
12147600,dry,constant,first0day,Inf
12147600,dry,constant,prc0,0
12147600,dry,seasonal,first0day,Inf
12147600,dry,seasonal,prc0,0
12147600,avg,constant,first0day,Inf
12147600,avg,constant,prc0,0
12147600,avg,seasonal,first0day,Inf
12147600,avg,seasonal,prc0,0
12147600,wet,constant,first0day,Inf
12147600,wet,constant,prc0,0
12147600,wet,seasonal,first0day,Inf
12147600,wet,seasonal,prc0,0
12148000,dry,constant,first0day,Inf
12148000,dry,constant,prc0,0
12148000,dry,seasonal,first0day,Inf
12148000,dry,seasonal,prc0,0
12148000,avg,constant,first0day,Inf
12148000,avg,constant,prc0,0
12148000,avg,seasonal,first0day,Inf
12148000,avg,seasonal,prc0,0
12148000,wet,constant,first0day,Inf
12148000,wet,constant,prc0,0
12148000,wet,seasonal,first0day,Inf
12148000,wet,seasonal,prc0,0
12148300,dry,constant,first0day,Inf
12148300,dry,constant,prc0,0
12148300,dry,seasonal,first0day,Inf
12148300,dry,seasonal,prc0,0
12148300,avg,constant,first0day,Inf
12148300,avg,constant,prc0,0
12148300,avg,seasonal,first0day,Inf
12148300,avg,seasonal,prc0,0
12148300,wet,constant,first0day,Inf
12148300,wet,constant,prc0,0
12148300,wet,seasonal,first0day,Inf
12148300,wet,seasonal,prc0,0
12323770,dry,constant,first0day,16279
12323770,dry,constant,prc0,3.2876712328767124e-4
12323770,dry,seasonal,first0day,17009
12323770,dry,seasonal,prc0,2.1917808219178083e-4
12323770,avg,constant,first0day,Inf
12323770,avg,constant,prc0,0
12323770,avg,seasonal,first0day,Inf
12323770,avg,seasonal,prc0,0
12323770,wet,constant,first0day,Inf
12323770,wet,constant,prc0,0
12323770,wet,seasonal,first0day,Inf
12323770,wet,seasonal,prc0,0
12413370,dry,constant,first0day,Inf
12413370,dry,constant,prc0,0
12413370,dry,seasonal,first0day,Inf
12413370,dry,seasonal,prc0,0
12413370,avg,constant,first0day,Inf
12413370,avg,constant,prc0,0
12413370,avg,seasonal,first0day,Inf
12413370,avg,seasonal,prc0,0
12413370,wet,constant,first0day,Inf
12413370,wet,constant,prc0,0
12413370,wet,seasonal,first0day,Inf
12413370,wet,seasonal,prc0,0
13331500,dry,constant,first0day,Inf
13331500,dry,constant,prc0,0
13331500,dry,seasonal,first0day,Inf
13331500,dry,seasonal,prc0,0
13331500,avg,constant,first0day,Inf
13331500,avg,constant,prc0,0
13331500,avg,seasonal,first0day,Inf
13331500,avg,seasonal,prc0,0
13331500,wet,constant,first0day,Inf
13331500,wet,constant,prc0,0
13331500,wet,seasonal,first0day,Inf
13331500,wet,seasonal,prc0,0
13340600,dry,constant,first0day,Inf
13340600,dry,constant,prc0,0
13340600,dry,seasonal,first0day,Inf
13340600,dry,seasonal,prc0,0
13340600,avg,constant,first0day,Inf
13340600,avg,constant,prc0,0
13340600,avg,seasonal,first0day,Inf
13340600,avg,seasonal,prc0,0
13340600,wet,constant,first0day,Inf
13340600,wet,constant,prc0,0
13340600,wet,seasonal,first0day,Inf
13340600,wet,seasonal,prc0,0
14020000,dry,constant,first0day,Inf
14020000,dry,constant,prc0,0
14020000,dry,seasonal,first0day,Inf
14020000,dry,seasonal,prc0,0
14020000,avg,constant,first0day,Inf
14020000,avg,constant,prc0,0
14020000,avg,seasonal,first0day,Inf
14020000,avg,seasonal,prc0,0
14020000,wet,constant,first0day,Inf
14020000,wet,constant,prc0,0
14020000,wet,seasonal,first0day,Inf
14020000,wet,seasonal,prc0,0
14076500,dry,constant,first0day,Inf
14076500,dry,constant,prc0,0
14076500,dry,seasonal,first0day,Inf
14076500,dry,seasonal,prc0,0
14076500,avg,constant,first0day,Inf
14076500,avg,constant,prc0,0
14076500,avg,seasonal,first0day,Inf
14076500,avg,seasonal,prc0,0
14076500,wet,constant,first0day,Inf
14076500,wet,constant,prc0,0
14076500,wet,seasonal,first0day,Inf
14076500,wet,seasonal,prc0,0
14091500,dry,constant,first0day,Inf
14091500,dry,constant,prc0,0
14091500,dry,seasonal,first0day,Inf
14091500,dry,seasonal,prc0,0
14091500,avg,constant,first0day,Inf
14091500,avg,constant,prc0,0
14091500,avg,seasonal,first0day,Inf
14091500,avg,seasonal,prc0,0
14091500,wet,constant,first0day,Inf
14091500,wet,constant,prc0,0
14091500,wet,seasonal,first0day,Inf
14091500,wet,seasonal,prc0,0
14138850,dry,constant,first0day,Inf
14138850,dry,constant,prc0,0
14138850,dry,seasonal,first0day,Inf
14138850,dry,seasonal,prc0,0
14138850,avg,constant,first0day,Inf
14138850,avg,constant,prc0,0
14138850,avg,seasonal,first0day,Inf
14138850,avg,seasonal,prc0,0
14138850,wet,constant,first0day,Inf
14138850,wet,constant,prc0,0
14138850,wet,seasonal,first0day,Inf
14138850,wet,seasonal,prc0,0
14138870,dry,constant,first0day,Inf
14138870,dry,constant,prc0,0
14138870,dry,seasonal,first0day,Inf
14138870,dry,seasonal,prc0,0
14138870,avg,constant,first0day,Inf
14138870,avg,constant,prc0,0
14138870,avg,seasonal,first0day,Inf
14138870,avg,seasonal,prc0,0
14138870,wet,constant,first0day,Inf
14138870,wet,constant,prc0,0
14138870,wet,seasonal,first0day,Inf
14138870,wet,seasonal,prc0,0
14138900,dry,constant,first0day,Inf
14138900,dry,constant,prc0,0
14138900,dry,seasonal,first0day,Inf
14138900,dry,seasonal,prc0,0
14138900,avg,constant,first0day,Inf
14138900,avg,constant,prc0,0
14138900,avg,seasonal,first0day,Inf
14138900,avg,seasonal,prc0,0
14138900,wet,constant,first0day,Inf
14138900,wet,constant,prc0,0
14138900,wet,seasonal,first0day,Inf
14138900,wet,seasonal,prc0,0
14139800,dry,constant,first0day,Inf
14139800,dry,constant,prc0,0
14139800,dry,seasonal,first0day,Inf
14139800,dry,seasonal,prc0,0
14139800,avg,constant,first0day,Inf
14139800,avg,constant,prc0,0
14139800,avg,seasonal,first0day,Inf
14139800,avg,seasonal,prc0,0
14139800,wet,constant,first0day,Inf
14139800,wet,constant,prc0,0
14139800,wet,seasonal,first0day,Inf
14139800,wet,seasonal,prc0,0
14145500,dry,constant,first0day,Inf
14145500,dry,constant,prc0,0
14145500,dry,seasonal,first0day,Inf
14145500,dry,seasonal,prc0,0
14145500,avg,constant,first0day,Inf
14145500,avg,constant,prc0,0
14145500,avg,seasonal,first0day,Inf
14145500,avg,seasonal,prc0,0
14145500,wet,constant,first0day,Inf
14145500,wet,constant,prc0,0
14145500,wet,seasonal,first0day,Inf
14145500,wet,seasonal,prc0,0
14148000,dry,constant,first0day,Inf
14148000,dry,constant,prc0,0
14148000,dry,seasonal,first0day,Inf
14148000,dry,seasonal,prc0,0
14148000,avg,constant,first0day,Inf
14148000,avg,constant,prc0,0
14148000,avg,seasonal,first0day,Inf
14148000,avg,seasonal,prc0,0
14148000,wet,constant,first0day,Inf
14148000,wet,constant,prc0,0
14148000,wet,seasonal,first0day,Inf
14148000,wet,seasonal,prc0,0
14150000,dry,constant,first0day,Inf
14150000,dry,constant,prc0,0
14150000,dry,seasonal,first0day,Inf
14150000,dry,seasonal,prc0,0
14150000,avg,constant,first0day,Inf
14150000,avg,constant,prc0,0
14150000,avg,seasonal,first0day,Inf
14150000,avg,seasonal,prc0,0
14150000,wet,constant,first0day,Inf
14150000,wet,constant,prc0,0
14150000,wet,seasonal,first0day,Inf
14150000,wet,seasonal,prc0,0
14150800,dry,constant,first0day,2069
14150800,dry,constant,prc0,0.09134246575342465
14150800,dry,seasonal,first0day,2070
14150800,dry,seasonal,prc0,0.09583561643835617
14150800,avg,constant,first0day,Inf
14150800,avg,constant,prc0,0
14150800,avg,seasonal,first0day,Inf
14150800,avg,seasonal,prc0,0
14150800,wet,constant,first0day,Inf
14150800,wet,constant,prc0,0
14150800,wet,seasonal,first0day,Inf
14150800,wet,seasonal,prc0,0
14151000,dry,constant,first0day,Inf
14151000,dry,constant,prc0,0
14151000,dry,seasonal,first0day,Inf
14151000,dry,seasonal,prc0,0
14151000,avg,constant,first0day,Inf
14151000,avg,constant,prc0,0
14151000,avg,seasonal,first0day,Inf
14151000,avg,seasonal,prc0,0
14151000,wet,constant,first0day,Inf
14151000,wet,constant,prc0,0
14151000,wet,seasonal,first0day,Inf
14151000,wet,seasonal,prc0,0
14152000,dry,constant,first0day,Inf
14152000,dry,constant,prc0,0
14152000,dry,seasonal,first0day,Inf
14152000,dry,seasonal,prc0,0
14152000,avg,constant,first0day,Inf
14152000,avg,constant,prc0,0
14152000,avg,seasonal,first0day,Inf
14152000,avg,seasonal,prc0,0
14152000,wet,constant,first0day,Inf
14152000,wet,constant,prc0,0
14152000,wet,seasonal,first0day,Inf
14152000,wet,seasonal,prc0,0
14153500,dry,constant,first0day,Inf
14153500,dry,constant,prc0,0
14153500,dry,seasonal,first0day,Inf
14153500,dry,seasonal,prc0,0
14153500,avg,constant,first0day,Inf
14153500,avg,constant,prc0,0
14153500,avg,seasonal,first0day,Inf
14153500,avg,seasonal,prc0,0
14153500,wet,constant,first0day,Inf
14153500,wet,constant,prc0,0
14153500,wet,seasonal,first0day,Inf
14153500,wet,seasonal,prc0,0
14155500,dry,constant,first0day,Inf
14155500,dry,constant,prc0,0
14155500,dry,seasonal,first0day,Inf
14155500,dry,seasonal,prc0,0
14155500,avg,constant,first0day,Inf
14155500,avg,constant,prc0,0
14155500,avg,seasonal,first0day,Inf
14155500,avg,seasonal,prc0,0
14155500,wet,constant,first0day,Inf
14155500,wet,constant,prc0,0
14155500,wet,seasonal,first0day,Inf
14155500,wet,seasonal,prc0,0
14159200,dry,constant,first0day,Inf
14159200,dry,constant,prc0,0
14159200,dry,seasonal,first0day,Inf
14159200,dry,seasonal,prc0,0
14159200,avg,constant,first0day,Inf
14159200,avg,constant,prc0,0
14159200,avg,seasonal,first0day,Inf
14159200,avg,seasonal,prc0,0
14159200,wet,constant,first0day,Inf
14159200,wet,constant,prc0,0
14159200,wet,seasonal,first0day,Inf
14159200,wet,seasonal,prc0,0
14159500,dry,constant,first0day,Inf
14159500,dry,constant,prc0,0
14159500,dry,seasonal,first0day,Inf
14159500,dry,seasonal,prc0,0
14159500,avg,constant,first0day,Inf
14159500,avg,constant,prc0,0
14159500,avg,seasonal,first0day,Inf
14159500,avg,seasonal,prc0,0
14159500,wet,constant,first0day,Inf
14159500,wet,constant,prc0,0
14159500,wet,seasonal,first0day,Inf
14159500,wet,seasonal,prc0,0
14161100,dry,constant,first0day,Inf
14161100,dry,constant,prc0,0
14161100,dry,seasonal,first0day,Inf
14161100,dry,seasonal,prc0,0
14161100,avg,constant,first0day,Inf
14161100,avg,constant,prc0,0
14161100,avg,seasonal,first0day,Inf
14161100,avg,seasonal,prc0,0
14161100,wet,constant,first0day,Inf
14161100,wet,constant,prc0,0
14161100,wet,seasonal,first0day,Inf
14161100,wet,seasonal,prc0,0
14161500,dry,constant,first0day,Inf
14161500,dry,constant,prc0,0
14161500,dry,seasonal,first0day,Inf
14161500,dry,seasonal,prc0,0
14161500,avg,constant,first0day,Inf
14161500,avg,constant,prc0,0
14161500,avg,seasonal,first0day,Inf
14161500,avg,seasonal,prc0,0
14161500,wet,constant,first0day,Inf
14161500,wet,constant,prc0,0
14161500,wet,seasonal,first0day,Inf
14161500,wet,seasonal,prc0,0
14162500,dry,constant,first0day,Inf
14162500,dry,constant,prc0,0
14162500,dry,seasonal,first0day,Inf
14162500,dry,seasonal,prc0,0
14162500,avg,constant,first0day,Inf
14162500,avg,constant,prc0,0
14162500,avg,seasonal,first0day,Inf
14162500,avg,seasonal,prc0,0
14162500,wet,constant,first0day,Inf
14162500,wet,constant,prc0,0
14162500,wet,seasonal,first0day,Inf
14162500,wet,seasonal,prc0,0
14166000,dry,constant,first0day,Inf
14166000,dry,constant,prc0,0
14166000,dry,seasonal,first0day,Inf
14166000,dry,seasonal,prc0,0
14166000,avg,constant,first0day,Inf
14166000,avg,constant,prc0,0
14166000,avg,seasonal,first0day,Inf
14166000,avg,seasonal,prc0,0
14166000,wet,constant,first0day,Inf
14166000,wet,constant,prc0,0
14166000,wet,seasonal,first0day,Inf
14166000,wet,seasonal,prc0,0
14169000,dry,constant,first0day,Inf
14169000,dry,constant,prc0,0
14169000,dry,seasonal,first0day,Inf
14169000,dry,seasonal,prc0,0
14169000,avg,constant,first0day,Inf
14169000,avg,constant,prc0,0
14169000,avg,seasonal,first0day,Inf
14169000,avg,seasonal,prc0,0
14169000,wet,constant,first0day,Inf
14169000,wet,constant,prc0,0
14169000,wet,seasonal,first0day,Inf
14169000,wet,seasonal,prc0,0
14178000,dry,constant,first0day,Inf
14178000,dry,constant,prc0,0
14178000,dry,seasonal,first0day,Inf
14178000,dry,seasonal,prc0,0
14178000,avg,constant,first0day,Inf
14178000,avg,constant,prc0,0
14178000,avg,seasonal,first0day,Inf
14178000,avg,seasonal,prc0,0
14178000,wet,constant,first0day,Inf
14178000,wet,constant,prc0,0
14178000,wet,seasonal,first0day,Inf
14178000,wet,seasonal,prc0,0
14179000,dry,constant,first0day,Inf
14179000,dry,constant,prc0,0
14179000,dry,seasonal,first0day,Inf
14179000,dry,seasonal,prc0,0
14179000,avg,constant,first0day,Inf
14179000,avg,constant,prc0,0
14179000,avg,seasonal,first0day,Inf
14179000,avg,seasonal,prc0,0
14179000,wet,constant,first0day,Inf
14179000,wet,constant,prc0,0
14179000,wet,seasonal,first0day,Inf
14179000,wet,seasonal,prc0,0
14180300,dry,constant,first0day,4647
14180300,dry,constant,prc0,0.059780821917808216
14180300,dry,seasonal,first0day,2457
14180300,dry,seasonal,prc0,0.08104109589041096
14180300,avg,constant,first0day,Inf
14180300,avg,constant,prc0,0
14180300,avg,seasonal,first0day,Inf
14180300,avg,seasonal,prc0,0
14180300,wet,constant,first0day,Inf
14180300,wet,constant,prc0,0
14180300,wet,seasonal,first0day,Inf
14180300,wet,seasonal,prc0,0
14181500,dry,constant,first0day,Inf
14181500,dry,constant,prc0,0
14181500,dry,seasonal,first0day,Inf
14181500,dry,seasonal,prc0,0
14181500,avg,constant,first0day,Inf
14181500,avg,constant,prc0,0
14181500,avg,seasonal,first0day,Inf
14181500,avg,seasonal,prc0,0
14181500,wet,constant,first0day,Inf
14181500,wet,constant,prc0,0
14181500,wet,seasonal,first0day,Inf
14181500,wet,seasonal,prc0,0
14182500,dry,constant,first0day,Inf
14182500,dry,constant,prc0,0
14182500,dry,seasonal,first0day,Inf
14182500,dry,seasonal,prc0,0
14182500,avg,constant,first0day,Inf
14182500,avg,constant,prc0,0
